"x","y"
0,0.968063872255489
0.002,0.952095808383233
0.004,0.950099800399202
0.006,0.916167664670659
0.008,0.910179640718563
0.01,0.900199600798403
0.012,0.884231536926148
0.014,0.870259481037924
0.016,0.848303393213573
0.018,0.846307385229541
0.02,0.844311377245509
0.022,0.838323353293413
0.024,0.832335329341317
0.026,0.81437125748503
0.028,0.790419161676647
0.03,0.772455089820359
0.032,0.754491017964072
0.034,0.746506986027944
0.036,0.728542914171657
0.038,0.716566866267465
0.04,0.696606786427146
0.042,0.686626746506986
0.044,0.686626746506986
0.046,0.686626746506986
0.048,0.68063872255489
0.05,0.68063872255489
0.052,0.67065868263473
0.054,0.644710578842315
0.056,0.634730538922156
0.058,0.626746506986028
0.06,0.616766467065868
0.062,0.612774451097804
0.064,0.610778443113772
0.066,0.604790419161677
0.068,0.602794411177645
0.07,0.602794411177645
0.072,0.598802395209581
0.074,0.596806387225549
0.076,0.596806387225549
0.078,0.582834331337325
0.08,0.572854291417166
0.082,0.564870259481038
0.084,0.558882235528942
0.086,0.55688622754491
0.088,0.55688622754491
0.09,0.552894211576846
0.092,0.546906187624751
0.094,0.546906187624751
0.096,0.546906187624751
0.098,0.544910179640719
0.1,0.544910179640719
0.102,0.544910179640719
0.104,0.540918163672655
0.106,0.534930139720559
0.108,0.532934131736527
0.11,0.532934131736527
0.112,0.528942115768463
0.114,0.528942115768463
0.116,0.528942115768463
0.118,0.528942115768463
0.12,0.528942115768463
0.122,0.522954091816367
0.124,0.516966067864271
0.126,0.516966067864271
0.128,0.508982035928144
0.13,0.489021956087824
0.132,0.483033932135729
0.134,0.481037924151697
0.136,0.479041916167665
0.138,0.479041916167665
0.14,0.473053892215569
0.142,0.473053892215569
0.144,0.471057884231537
0.146,0.469061876247505
0.148,0.465069860279441
0.15,0.453093812375249
0.152,0.453093812375249
0.154,0.445109780439122
0.156,0.445109780439122
0.158,0.445109780439122
0.16,0.445109780439122
0.162,0.445109780439122
0.164,0.445109780439122
0.166,0.445109780439122
0.168,0.445109780439122
0.17,0.445109780439122
0.172,0.445109780439122
0.174,0.445109780439122
0.176,0.445109780439122
0.178,0.445109780439122
0.18,0.445109780439122
0.182,0.445109780439122
0.184,0.441117764471058
0.186,0.441117764471058
0.188,0.425149700598802
0.19,0.421157684630739
0.192,0.405189620758483
0.194,0.405189620758483
0.196,0.405189620758483
0.198,0.403193612774451
0.2,0.403193612774451
0.202,0.403193612774451
0.204,0.391217564870259
0.206,0.367265469061876
0.208,0.343313373253493
0.21,0.343313373253493
0.212,0.343313373253493
0.214,0.343313373253493
0.216,0.339321357285429
0.218,0.339321357285429
0.22,0.337325349301397
0.222,0.337325349301397
0.224,0.337325349301397
0.226,0.335329341317365
0.228,0.335329341317365
0.23,0.335329341317365
0.232,0.333333333333333
0.234,0.325349301397206
0.236,0.317365269461078
0.238,0.317365269461078
0.24,0.317365269461078
0.242,0.317365269461078
0.244,0.317365269461078
0.246,0.301397205588822
0.248,0.301397205588822
0.25,0.301397205588822
0.252,0.301397205588822
0.254,0.301397205588822
0.256,0.271457085828343
0.258,0.271457085828343
0.26,0.263473053892216
0.262,0.233532934131737
0.264,0.233532934131737
0.266,0.233532934131737
0.268,0.233532934131737
0.27,0.233532934131737
0.272,0.233532934131737
0.274,0.233532934131737
0.276,0.233532934131737
0.278,0.233532934131737
0.28,0.233532934131737
0.282,0.233532934131737
0.284,0.233532934131737
0.286,0.233532934131737
0.288,0.233532934131737
0.29,0.233532934131737
0.292,0.219560878243513
0.294,0.219560878243513
0.296,0.219560878243513
0.298,0.219560878243513
0.3,0.219560878243513
0.302,0.219560878243513
0.304,0.219560878243513
0.306,0.219560878243513
0.308,0.219560878243513
0.31,0.219560878243513
0.312,0.219560878243513
0.314,0.219560878243513
0.316,0.219560878243513
0.318,0.219560878243513
0.32,0.219560878243513
0.322,0.173652694610778
0.324,0.173652694610778
0.326,0.173652694610778
0.328,0.173652694610778
0.33,0.173652694610778
0.332,0.161676646706587
0.334,0.141716566866267
0.336,0.141716566866267
0.338,0.141716566866267
0.34,0.137724550898204
0.342,0.137724550898204
0.344,0.137724550898204
0.346,0.137724550898204
0.348,0.137724550898204
0.35,0.137724550898204
0.352,0.137724550898204
0.354,0.137724550898204
0.356,0.137724550898204
0.358,0.137724550898204
0.36,0.137724550898204
0.362,0.137724550898204
0.364,0.137724550898204
0.366,0.137724550898204
0.368,0.137724550898204
0.37,0.137724550898204
0.372,0.137724550898204
0.374,0.137724550898204
0.376,0.137724550898204
0.378,0.137724550898204
0.38,0.125748502994012
0.382,0.125748502994012
0.384,0.125748502994012
0.386,0.121756487025948
0.388,0.121756487025948
0.39,0.121756487025948
0.392,0.121756487025948
0.394,0.121756487025948
0.396,0.121756487025948
0.398,0.121756487025948
0.4,0.121756487025948
0.402,0.121756487025948
0.404,0.121756487025948
0.406,0.105788423153693
0.408,0.0878243512974052
0.41,0.0878243512974052
0.412,0.0878243512974052
0.414,0.0798403193612774
0.416,0.0798403193612774
0.418,0.0798403193612774
0.42,0.0798403193612774
0.422,0.0798403193612774
0.424,0.0798403193612774
0.426,0.0798403193612774
0.428,0.0798403193612774
0.43,0.0798403193612774
0.432,0.0798403193612774
0.434,0.0798403193612774
0.436,0.0738522954091816
0.438,0.0738522954091816
0.44,0.0738522954091816
0.442,0.0738522954091816
0.444,0.0738522954091816
0.446,0.0738522954091816
0.448,0.0738522954091816
0.45,0.0738522954091816
0.452,0.0738522954091816
0.454,0.0738522954091816
0.456,0.0738522954091816
0.458,0.0738522954091816
