"x","y"
0,0.998003992015968
0.002,0.998003992015968
0.004,0.998003992015968
0.006,0.988023952095808
0.008,0.988023952095808
0.01,0.982035928143713
0.012,0.966067864271457
0.014,0.964071856287425
0.016,0.964071856287425
0.018,0.964071856287425
0.02,0.950099800399202
0.022,0.946107784431138
0.024,0.942115768463074
0.026,0.936127744510978
0.028,0.936127744510978
0.03,0.936127744510978
0.032,0.936127744510978
0.034,0.934131736526946
0.036,0.934131736526946
0.038,0.934131736526946
0.04,0.930139720558882
0.042,0.930139720558882
0.044,0.930139720558882
0.046,0.900199600798403
0.048,0.882235528942116
0.05,0.882235528942116
0.052,0.880239520958084
0.054,0.878243512974052
0.056,0.87624750499002
0.058,0.872255489021956
0.06,0.872255489021956
0.062,0.872255489021956
0.064,0.872255489021956
0.066,0.868263473053892
0.068,0.854291417165669
0.07,0.848303393213573
0.072,0.848303393213573
0.074,0.848303393213573
0.076,0.848303393213573
0.078,0.848303393213573
0.08,0.838323353293413
0.082,0.838323353293413
0.084,0.838323353293413
0.086,0.834331337325349
0.088,0.834331337325349
0.09,0.830339321357285
0.092,0.830339321357285
0.094,0.826347305389222
0.096,0.82435129740519
0.098,0.822355289421158
0.1,0.822355289421158
0.102,0.822355289421158
0.104,0.822355289421158
0.106,0.822355289421158
0.108,0.822355289421158
0.11,0.80439121756487
0.112,0.80439121756487
0.114,0.80439121756487
0.116,0.80439121756487
0.118,0.80439121756487
0.12,0.800399201596806
0.122,0.800399201596806
0.124,0.800399201596806
0.126,0.790419161676647
0.128,0.790419161676647
0.13,0.784431137724551
0.132,0.784431137724551
0.134,0.784431137724551
0.136,0.784431137724551
0.138,0.766467065868264
0.14,0.7624750499002
0.142,0.726546906187625
0.144,0.726546906187625
0.146,0.726546906187625
0.148,0.726546906187625
0.15,0.726546906187625
0.152,0.726546906187625
0.154,0.726546906187625
0.156,0.726546906187625
0.158,0.724550898203593
0.16,0.712574850299401
0.162,0.710578842315369
0.164,0.70059880239521
0.166,0.70059880239521
0.168,0.70059880239521
0.17,0.70059880239521
0.172,0.69061876247505
0.174,0.666666666666667
0.176,0.666666666666667
0.178,0.666666666666667
0.18,0.666666666666667
0.182,0.666666666666667
0.184,0.650698602794411
0.186,0.632734530938124
0.188,0.632734530938124
0.19,0.632734530938124
0.192,0.632734530938124
0.194,0.632734530938124
0.196,0.632734530938124
0.198,0.606786427145709
0.2,0.606786427145709
0.202,0.606786427145709
0.204,0.590818363273453
0.206,0.590818363273453
0.208,0.590818363273453
0.21,0.590818363273453
0.212,0.590818363273453
0.214,0.590818363273453
0.216,0.590818363273453
0.218,0.546906187624751
0.22,0.546906187624751
0.222,0.546906187624751
0.224,0.546906187624751
0.226,0.546906187624751
0.228,0.546906187624751
0.23,0.546906187624751
0.232,0.546906187624751
0.234,0.546906187624751
0.236,0.546906187624751
0.238,0.546906187624751
0.24,0.546906187624751
0.242,0.546906187624751
0.244,0.534930139720559
0.246,0.534930139720559
0.248,0.534930139720559
0.25,0.534930139720559
0.252,0.534930139720559
0.254,0.534930139720559
0.256,0.475049900199601
0.258,0.475049900199601
0.26,0.475049900199601
0.262,0.475049900199601
0.264,0.475049900199601
0.266,0.475049900199601
0.268,0.475049900199601
0.27,0.475049900199601
0.272,0.475049900199601
0.274,0.475049900199601
0.276,0.475049900199601
0.278,0.475049900199601
0.28,0.463073852295409
0.282,0.463073852295409
0.284,0.463073852295409
0.286,0.463073852295409
0.288,0.463073852295409
0.29,0.463073852295409
0.292,0.463073852295409
0.294,0.463073852295409
0.296,0.463073852295409
0.298,0.437125748502994
0.3,0.437125748502994
0.302,0.437125748502994
0.304,0.437125748502994
0.306,0.437125748502994
0.308,0.437125748502994
0.31,0.437125748502994
0.312,0.437125748502994
0.314,0.437125748502994
0.316,0.437125748502994
0.318,0.383233532934132
0.32,0.383233532934132
0.322,0.383233532934132
0.324,0.383233532934132
0.326,0.383233532934132
0.328,0.383233532934132
0.33,0.383233532934132
0.332,0.383233532934132
0.334,0.383233532934132
0.336,0.383233532934132
0.338,0.383233532934132
0.34,0.383233532934132
0.342,0.383233532934132
0.344,0.383233532934132
0.346,0.383233532934132
0.348,0.3812375249501
0.35,0.3812375249501
0.352,0.3812375249501
0.354,0.3812375249501
0.356,0.3812375249501
0.358,0.347305389221557
0.36,0.347305389221557
0.362,0.347305389221557
0.364,0.347305389221557
0.366,0.347305389221557
0.368,0.347305389221557
0.37,0.347305389221557
0.372,0.347305389221557
0.374,0.347305389221557
0.376,0.347305389221557
0.378,0.347305389221557
0.38,0.347305389221557
0.382,0.347305389221557
0.384,0.347305389221557
0.386,0.347305389221557
0.388,0.347305389221557
0.39,0.347305389221557
0.392,0.347305389221557
0.394,0.347305389221557
0.396,0.347305389221557
0.398,0.347305389221557
0.4,0.347305389221557
0.402,0.347305389221557
0.404,0.347305389221557
0.406,0.327345309381238
0.408,0.327345309381238
0.41,0.327345309381238
0.412,0.327345309381238
0.414,0.327345309381238
0.416,0.327345309381238
0.418,0.327345309381238
0.42,0.327345309381238
0.422,0.327345309381238
0.424,0.327345309381238
0.426,0.327345309381238
0.428,0.327345309381238
0.43,0.327345309381238
0.432,0.327345309381238
0.434,0.327345309381238
0.436,0.327345309381238
0.438,0.327345309381238
0.44,0.327345309381238
0.442,0.327345309381238
0.444,0.327345309381238
0.446,0.327345309381238
0.448,0.327345309381238
0.45,0.327345309381238
0.452,0.327345309381238
0.454,0.327345309381238
0.456,0.295409181636727
0.458,0.295409181636727
0.46,0.295409181636727
0.462,0.295409181636727
0.464,0.295409181636727
0.466,0.295409181636727
0.468,0.295409181636727
0.47,0.295409181636727
0.472,0.295409181636727
0.474,0.295409181636727
0.476,0.295409181636727
0.478,0.295409181636727
0.48,0.295409181636727
0.482,0.24750499001996
0.484,0.24750499001996
0.486,0.24750499001996
0.488,0.24750499001996
0.49,0.24750499001996
0.492,0.24750499001996
0.494,0.24750499001996
0.496,0.24750499001996
0.498,0.24750499001996
0.5,0.24750499001996
0.502,0.24750499001996
0.504,0.24750499001996
0.506,0.24750499001996
