"x","y"
0,1
0.002,0.994352666255558
0.004,0.975755412028172
0.006,0.966586608678719
0.008,0.958294115737886
0.01,0.948102950245042
0.012,0.935802148583298
0.014,0.920807503813573
0.016,0.920807503813573
0.018,0.920807503813573
0.02,0.920807503813573
0.022,0.903768134757067
0.024,0.895134854435104
0.026,0.885170880529681
0.028,0.885170880529681
0.03,0.885170880529681
0.032,0.872870078867937
0.034,0.872870078867937
0.036,0.872870078867937
0.038,0.872870078867937
0.04,0.872870078867937
0.042,0.872870078867937
0.044,0.872870078867937
0.046,0.820664697672909
0.048,0.820664697672909
0.05,0.820664697672909
0.052,0.820664697672909
0.054,0.820664697672909
0.056,0.820664697672909
0.058,0.820664697672909
0.06,0.820664697672909
0.062,0.797296420109701
0.064,0.772840868520983
0.066,0.772840868520983
0.068,0.772840868520983
0.07,0.772840868520983
0.072,0.772840868520983
0.074,0.772840868520983
0.076,0.772840868520983
0.078,0.772840868520983
0.08,0.772840868520983
0.082,0.772840868520983
0.084,0.772840868520983
0.086,0.772840868520983
0.088,0.772840868520983
0.09,0.772840868520983
0.092,0.772840868520983
0.094,0.772840868520983
0.096,0.772840868520983
0.098,0.772840868520983
0.1,0.772840868520983
0.102,0.772840868520983
0.104,0.732498133783389
0.106,0.732498133783389
0.108,0.732498133783389
0.11,0.732498133783389
0.112,0.732498133783389
0.114,0.732498133783389
0.116,0.732498133783389
0.118,0.732498133783389
0.12,0.732498133783389
0.122,0.732498133783389
0.124,0.732498133783389
0.126,0.732498133783389
0.128,0.732498133783389
0.13,0.732498133783389
0.132,0.732498133783389
0.134,0.680552400116841
0.136,0.680552400116841
0.138,0.680552400116841
0.14,0.680552400116841
0.142,0.680552400116841
0.144,0.680552400116841
0.146,0.680552400116841
0.148,0.680552400116841
0.15,0.622212846061472
0.152,0.622212846061472
0.154,0.622212846061472
0.156,0.622212846061472
0.158,0.622212846061472
0.16,0.622212846061472
0.162,0.622212846061472
0.164,0.622212846061472
0.166,0.622212846061472
0.168,0.622212846061472
0.17,0.622212846061472
0.172,0.622212846061472
0.174,0.622212846061472
0.176,0.622212846061472
0.178,0.622212846061472
0.18,0.622212846061472
0.182,0.622212846061472
0.184,0.622212846061472
0.186,0.622212846061472
0.188,0.622212846061472
0.19,0.622212846061472
0.192,0.622212846061472
0.194,0.622212846061472
0.196,0.622212846061472
0.198,0.622212846061472
0.2,0.622212846061472
0.202,0.622212846061472
0.204,0.622212846061472
0.206,0.622212846061472
0.208,0.622212846061472
0.21,0.622212846061472
0.212,0.622212846061472
0.214,0.622212846061472
0.216,0.622212846061472
0.218,0.622212846061472
0.22,0.622212846061472
0.222,0.622212846061472
0.224,0.622212846061472
0.226,0.622212846061472
0.228,0.622212846061472
0.23,0.622212846061472
0.232,0.622212846061472
0.234,0.622212846061472
0.236,0.622212846061472
0.238,0.622212846061472
0.24,0.622212846061472
0.242,0.622212846061472
0.244,0.622212846061472
0.246,0.622212846061472
0.248,0.622212846061472
0.25,0.622212846061472
0.252,0.524195904060238
0.254,0.524195904060238
0.256,0.524195904060238
0.258,0.524195904060238
0.26,0.524195904060238
0.262,0.524195904060238
0.264,0.524195904060238
0.266,0.524195904060238
0.268,0.524195904060238
0.27,0.524195904060238
0.272,0.524195904060238
0.274,0.524195904060238
0.276,0.524195904060238
0.278,0.524195904060238
0.28,0.524195904060238
0.282,0.524195904060238
0.284,0.524195904060238
0.286,0.524195904060238
0.288,0.524195904060238
0.29,0.524195904060238
0.292,0.524195904060238
0.294,0.524195904060238
0.296,0.524195904060238
0.298,0.524195904060238
0.3,0.524195904060238
0.302,0.524195904060238
0.304,0.524195904060238
0.306,0.524195904060238
0.308,0.524195904060238
0.31,0.524195904060238
0.312,0.524195904060238
0.314,0.524195904060238
0.316,0.524195904060238
0.318,0.524195904060238
0.32,0.524195904060238
0.322,0.524195904060238
0.324,0.524195904060238
0.326,0.524195904060238
0.328,0.524195904060238
0.33,0.524195904060238
0.332,0.524195904060238
0.334,0.524195904060238
0.336,0.524195904060238
0.338,0.524195904060238
0.34,0.524195904060238
0.342,0.524195904060238
0.344,0.524195904060238
0.346,0.524195904060238
0.348,0.524195904060238
0.35,0.524195904060238
0.352,0.524195904060238
0.354,0.524195904060238
0.356,0.524195904060238
0.358,0.524195904060238
0.36,0.524195904060238
0.362,0.524195904060238
0.364,0.524195904060238
0.366,0.524195904060238
0.368,0.524195904060238
0.37,0.380691960663399
0.372,0.380691960663399
