"x","y"
0,0.972055888223553
0.002,0.922155688622755
0.004,0.852295409181637
0.006,0.822355289421158
0.008,0.784431137724551
0.01,0.758483033932136
0.012,0.726546906187625
0.014,0.712574850299401
0.016,0.694610778443114
0.018,0.684630738522954
0.02,0.644710578842315
0.022,0.634730538922156
0.024,0.616766467065868
0.026,0.604790419161677
0.028,0.590818363273453
0.03,0.56686626746507
0.032,0.562874251497006
0.034,0.554890219560878
0.036,0.546906187624751
0.038,0.536926147704591
0.04,0.526946107784431
0.042,0.520958083832335
0.044,0.508982035928144
0.046,0.49500998003992
0.048,0.48502994011976
0.05,0.463073852295409
0.052,0.445109780439122
0.054,0.44311377245509
0.056,0.439121756487026
0.058,0.42315369261477
0.06,0.411177644710579
0.062,0.397205588822355
0.064,0.391217564870259
0.066,0.375249500998004
0.068,0.359281437125749
0.07,0.349301397205589
0.072,0.345309381237525
0.074,0.339321357285429
0.076,0.337325349301397
0.078,0.337325349301397
0.08,0.337325349301397
0.082,0.329341317365269
0.084,0.31936127744511
0.086,0.31936127744511
0.088,0.31936127744511
0.09,0.29940119760479
0.092,0.289421157684631
0.094,0.289421157684631
0.096,0.289421157684631
0.098,0.289421157684631
0.1,0.285429141716567
0.102,0.279441117764471
0.104,0.275449101796407
0.106,0.275449101796407
0.108,0.275449101796407
0.11,0.275449101796407
0.112,0.269461077844311
0.114,0.269461077844311
0.116,0.259481037924152
0.118,0.25748502994012
0.12,0.25748502994012
0.122,0.255489021956088
0.124,0.253493013972056
0.126,0.241516966067864
0.128,0.2375249500998
0.13,0.2375249500998
0.132,0.223552894211577
0.134,0.223552894211577
0.136,0.223552894211577
0.138,0.219560878243513
0.14,0.217564870259481
0.142,0.217564870259481
0.144,0.217564870259481
0.146,0.211576846307385
0.148,0.209580838323353
0.15,0.203592814371257
0.152,0.199600798403194
0.154,0.199600798403194
0.156,0.193612774451098
0.158,0.183632734530938
0.16,0.179640718562874
0.162,0.169660678642715
0.164,0.165668662674651
0.166,0.165668662674651
0.168,0.165668662674651
0.17,0.161676646706587
0.172,0.161676646706587
0.174,0.161676646706587
0.176,0.161676646706587
0.178,0.161676646706587
0.18,0.157684630738523
0.182,0.157684630738523
0.184,0.155688622754491
0.186,0.155688622754491
0.188,0.155688622754491
0.19,0.155688622754491
0.192,0.151696606786427
0.194,0.141716566866267
0.196,0.137724550898204
0.198,0.137724550898204
0.2,0.137724550898204
0.202,0.137724550898204
0.204,0.131736526946108
0.206,0.131736526946108
0.208,0.131736526946108
0.21,0.12375249500998
0.212,0.12375249500998
0.214,0.12375249500998
0.216,0.12375249500998
0.218,0.12375249500998
0.22,0.12375249500998
0.222,0.119760479041916
0.224,0.119760479041916
0.226,0.109780439121756
0.228,0.109780439121756
0.23,0.107784431137725
0.232,0.107784431137725
0.234,0.107784431137725
0.236,0.107784431137725
0.238,0.107784431137725
0.24,0.107784431137725
0.242,0.107784431137725
0.244,0.105788423153693
0.246,0.105788423153693
0.248,0.105788423153693
0.25,0.105788423153693
0.252,0.105788423153693
0.254,0.105788423153693
0.256,0.105788423153693
0.258,0.105788423153693
0.26,0.105788423153693
0.262,0.103792415169661
0.264,0.103792415169661
0.266,0.103792415169661
0.268,0.0958083832335329
0.27,0.0958083832335329
0.272,0.0958083832335329
0.274,0.0958083832335329
0.276,0.0958083832335329
0.278,0.0958083832335329
0.28,0.0958083832335329
0.282,0.0958083832335329
0.284,0.0958083832335329
0.286,0.093812375249501
0.288,0.093812375249501
0.29,0.093812375249501
0.292,0.093812375249501
0.294,0.093812375249501
0.296,0.0878243512974052
0.298,0.0878243512974052
0.3,0.0878243512974052
0.302,0.0878243512974052
0.304,0.0878243512974052
0.306,0.0878243512974052
0.308,0.0878243512974052
0.31,0.0878243512974052
0.312,0.0878243512974052
0.314,0.0878243512974052
0.316,0.0878243512974052
0.318,0.0878243512974052
0.32,0.0878243512974052
0.322,0.0878243512974052
0.324,0.0878243512974052
0.326,0.0878243512974052
0.328,0.0878243512974052
0.33,0.0878243512974052
0.332,0.0878243512974052
0.334,0.0818363273453094
0.336,0.0818363273453094
0.338,0.0818363273453094
0.34,0.0818363273453094
0.342,0.0818363273453094
0.344,0.0818363273453094
0.346,0.0818363273453094
0.348,0.0798403193612774
0.35,0.0798403193612774
0.352,0.0798403193612774
0.354,0.0798403193612774
0.356,0.0798403193612774
0.358,0.0798403193612774
0.36,0.0798403193612774
0.362,0.0798403193612774
0.364,0.0798403193612774
0.366,0.0798403193612774
0.368,0.0798403193612774
0.37,0.0798403193612774
0.372,0.0798403193612774
0.374,0.0798403193612774
0.376,0.0798403193612774
0.378,0.0798403193612774
0.38,0.0798403193612774
0.382,0.0718562874251497
0.384,0.0718562874251497
0.386,0.0718562874251497
0.388,0.0718562874251497
0.39,0.0718562874251497
0.392,0.0718562874251497
0.394,0.0718562874251497
0.396,0.0718562874251497
0.398,0.0718562874251497
0.4,0.0718562874251497
0.402,0.0718562874251497
0.404,0.0718562874251497
0.406,0.0718562874251497
0.408,0.0718562874251497
0.41,0.0718562874251497
0.412,0.0718562874251497
0.414,0.0718562874251497
0.416,0.0718562874251497
0.418,0.0718562874251497
0.42,0.0718562874251497
0.422,0.0718562874251497
0.424,0.0718562874251497
0.426,0.0718562874251497
0.428,0.0718562874251497
0.43,0.0718562874251497
0.432,0.0718562874251497
0.434,0.0718562874251497
0.436,0.0718562874251497
0.438,0.0718562874251497
0.44,0.0718562874251497
0.442,0.0718562874251497
0.444,0.0718562874251497
0.446,0.0698602794411178
0.448,0.0698602794411178
